sku_code,product_title,variant_title,sales_price,cost_price,description,brand,upc_code,image_url,country_origin_code,weight_grams,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,qty_on_hand,total_qty,total_stock_value
FA291,1/4-20 Hex Nut,,2.0,,"The 1/4-20 Hex Nut is a genuine Columbia Tools replacement part designed to maintain the structural integrity and performance of your Automatic Taper Body. This precision-threaded fastener ensures a secure, factory-standard fit for reliable daily operation.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa291_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Columbia Tools, FA291, Repair Parts",,{},,100,100,
FA299,"1/4-20 x 1 1/2"" Pan Phillips",,4.0,,"The 1/4-20 x 1 1/2"" Pan Phillips is a genuine Columbia Tools replacement screw designed to keep your corner roller performing at factory standards. This high-quality OEM fastener ensures a precise, secure fit for reliable tool maintenance.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa299_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Corner Roller, FA299, Repair Parts",,{},,100,100,
FA313,1/4-20 X 1/4 Socket Head Set Screw,,2.0,,"The 1/4-20 X 1/4 Socket Head Set Screw is a genuine Columbia Tools replacement part designed to provide a secure, factory-spec fit for your Hot Mud Pump. This durable fastener ensures your equipment remains reliable and properly aligned during demanding professional use.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa313_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA313, Hot Mud Pump, Repair Parts",,{},,100,100,
FA301,"1/4-20 x 2 1/4"" Hex Bolt",,3.0,,"The 1/4-20 x 2 1/4"" Hex Bolt (FA301) is a genuine Columbia Tools replacement part engineered for the Hot Mud Pump series. This high-grade fastener ensures your equipment maintains structural integrity and factory-standard performance on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa301_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA301, Hot Mud Pump, Repair Parts",,{},,100,100,
FA300,"1/4-20 x 2"" Hex Bolt",,4.25,,"The 1/4-20 x 2"" Hex Bolt (FA300) is a genuine Columbia Tools replacement part built to maintain the factory performance of your Hot Mud Pump. Ensure your finishing equipment stays secure and operational with this precision-engineered OEM hardware.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa300_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA300, Hot Mud Pump, Repair Parts",,{},,100,100,
FA294,"1/4-20 x 38"" Socket",,3.25,,"Keep your Columbia Hot Mud Pump running at peak performance with this genuine 1/4-20 x 38"" Socket replacement part. Engineered for a perfect fit, it ensures your drywall finishing tools remain reliable and job-ready.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa294_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA294, Hot Mud Pump, Repair Parts",,{},,100,100,
FA297,"1/4-20 x 5/8"" Socket",,2.0,,"Ensure your Columbia Hot Mud Pump stays in peak condition with this genuine 1/4-20 x 5/8"" Socket replacement. This OEM hardware provides a precise fit and reliable durability for professional drywall finishing demands.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa297_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA297, Hot Mud Pump, Repair Parts",,{},,100,100,
FA298,"1/4-20 x 7/8"" Flat Socket",,2.85,,"The 1/4-20 x 7/8"" Flat Socket (FA298) is a precision-engineered OEM replacement part designed to maintain the structural integrity of your Columbia Automatic Taper Body. This high-strength fastener ensures a flush, secure fit for reliable performance on every job site.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa298_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Columbia Tools, FA298, Repair Parts",,{},,100,100,
FA302,"1/4-28 x 1/4"" Set Screw",,3.85,,"Maintain the precision of your Columbia 180 Grip Box Handle with this genuine 1/4-28 x 1/4"" replacement set screw. It provides a secure, factory-spec fit to keep your finishing tools operating reliably on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa302_01.webp,,,,,,,,,,in,6.875,,"180 Grip Box Handle, Columbia Tools, FA302, Repair Parts",,{},,100,100,
FA320,"1/4-28-3/8"" Socket Set Screw",,2.0,,"The 1/4-28-3/8"" Socket Set Screw is a genuine Columbia replacement part built to maintain the secure mechanical alignment of your Hydra-Reach Box Handle. This precision-threaded fastener ensures your professional finishing equipment remains reliable and job-site ready.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa320_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA320, Hydra-Reach Box Handle, Repair Parts",,{},,100,100,
HFFB14-8,Flat Box Hinged Door Gasket,"8""",16.5,,Restore the airtight seal of your 8-inch Columbia flat box with this genuine replacement hinged door gasket. It prevents compound leaks and ensures consistent pressure.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb14_8_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB14-10, Repair Parts",,"{""Size"": ""8\""""}",,100,100,
HFFB14-10,Flat Box Hinged Door Gasket,"10""",42.0,,Ensure your 10-inch Columbia flat box maintains a perfect seal with this genuine replacement hinged door gasket. It prevents mud leaks and restores consistent pressure for professional drywall finishing results.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb14_10_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB14-10, Repair Parts",,"{""Size"": ""10\""""}",,100,100,
HFFB14-12,Flat Box Hinged Door Gasket,"12""",42.0,,"Keep your 12-inch Columbia flat box operating at peak performance with this genuine replacement hinged door gasket. It provides a precise, factory-grade seal to prevent leaks and maintain consistent mud pressure.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb14_12_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB14-10, Repair Parts",,"{""Size"": ""12\""""}",,100,100,
HFFB14-14,Flat Box Hinged Door Gasket,"14""",42.0,,Keep your 14-inch Columbia flat box leak-free and pressurized with this genuine OEM hinged door gasket. It is the perfect fit for maintaining professional finishing standards on your widest joints.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb14_14_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB14-10, Repair Parts",,"{""Size"": ""14\""""}",,100,100,
FFB25-10,Rubber Gasket Retainer,"10""",24.95,,Restore the factory-standard seal of your 10-inch finishing box with this genuine Columbia Rubber Gasket Retainer. It is the essential fix for preventing leaks and maintaining consistent mud flow.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ffb25_10_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FFB25-10, Flat Finishing Box, Repair Parts",,"{""Size"": ""10\""""}",,100,100,
FFB25-12,Rubber Gasket Retainer,"12""",28.5,,Restore the sealing power of your 12-inch Columbia flat box with this genuine Rubber Gasket Retainer. It ensures consistent mud flow and prevents leaks for a professional finish.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ffb25_10_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FFB25-10, Flat Finishing Box, Repair Parts",,"{""Size"": ""12\""""}",,100,100,
AH3-2,Top Blade,"2""",38.95,,"The Top Blade - 2"" is a genuine Columbia Tools replacement part designed to restore factory-standard precision and clean wiping to your 2-inch Angle Head. Ensure your drywall corners remain sharp and professional with this durable, easy-to-install OEM component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ah3_2_01.webp,,,,,,,,,,in,6.875,,"AH3-3, Angle Head, Columbia Tools, Repair Parts",,"{""Size"": ""2\""""}",,100,100,
AH3-2.5,Top Blade,"2.5""",25.0,,"The Top Blade - 2.5"" is a genuine Columbia replacement part that restores factory-standard precision to your 2.5-inch Angle Head. Ensure a perfect, smooth finish on every corner with this durable, easy-to-install OEM component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ah3_2_5_01.webp,,,,,,,,,,in,6.875,,"AH3-3, Angle Head, Columbia Tools, Repair Parts",,"{""Size"": ""2.5\""""}",,100,100,
AH3-3,Top Blade,"3""",44.95,,"The Columbia Top Blade - 3"" is a precision-engineered OEM replacement designed to restore factory-standard finishing performance to your 3-inch Angle Head. Keep your drywall corners crisp and professional with this durable, direct-fit component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ah3_3_01.webp,,,,,,,,,,in,6.875,,"AH3-3, Angle Head, Columbia Tools, Repair Parts",,"{""Size"": ""3\""""}",,100,100,
AH3-3.5,Top Blade,"3.5""",25.0,,"The Top Blade - 3.5"" is a precision-engineered OEM replacement part designed to restore factory-standard performance to your 3.5-inch Columbia Angle Head. Keep your drywall corners crisp and your workflow moving with this durable, easy-to-install component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ah3_3_5_01.webp,,,,,,,,,,in,6.875,,"AH3-3, Angle Head, Columbia Tools, Repair Parts",,"{""Size"": ""3.5\""""}",,100,100,
FA380,"1/8"" SS E-Clip",,2.95,,"1/8"" SS E-Clip is a genuine Columbia Tools replacement part that provides a secure, corrosion-resistant fit for your Matrix Handle series equipment. It's the essential hardware needed to maintain factory-level stability and prevent mechanical wear.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa380_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA380, Matrix Handle, Repair Parts",,{},,100,100,
FA225,"1/8"" x 3/8"" Rivet Shoulder Washer",,2.05,,"The 1/8"" x 3/8"" Rivet Shoulder Washer provides a precise, factory-spec fit for your Columbia Automatic Taper Body. This genuine OEM part is essential for maintaining tool stability and ensuring consistent performance on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa225_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Columbia Tools, FA225, Repair Parts",,{},,100,100,
FA224,"1/8"" x 3/8"" Split Pin",,1.95,,"This 1/8"" x 3/8"" Split Pin is an essential OEM replacement part designed to keep your Columbia Automatic Taper Head secured and performing at its best. Its precision-engineered fit ensures reliable operation and minimizes downtime on the job site.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa224_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA224, Repair Parts",,{},,100,100,
FA271,10-24 Nyloc Nut,,2.0,,"The 10-24 Nyloc Nut is a genuine Columbia Tools replacement part that provides a secure, vibration-resistant hold for your finishing equipment. It ensures your tools maintain factory-standard reliability during heavy daily use.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa271_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA271, Flat Finishing Box, Hinged Nailspotter, Hot Mud Pump, Repair Parts",,{},,100,100,
FA272,10-24 Wing Nut,,2.0,,"The 10-24 Wing Nut (FA272) provides a secure, factory-spec fit for your Columbia Flat Finishing Box. This genuine OEM replacement part ensures reliable performance and easy manual tool adjustments.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa272_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA272, Flat Finishing Box, Repair Parts",,{},,100,100,
FA273,"10-24 x 1"" Hex Bolt",,3.25,,"10-24 x 1"" Hex Bolt is a genuine Columbia Tools replacement part engineered to maintain the structural integrity of your Hot Mud Pump. This OEM fastener ensures a precise fit and long-lasting reliability for professional drywall contractors.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa273_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA273, Hot Mud Pump, Repair Parts",,{},,100,100,
FA312,"10-24 X 1/4"" Socket Hand Set",,2.85,,"Keep your Columbia 180 Grip or Hydra-Reach handles in peak condition with this genuine 10-24 X 1/4"" Socket Hand Set. It is the perfect OEM solution for restoring secure, factory-spec performance to your professional finishing tools.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa312_01.webp,,,,,,,,,,in,6.875,,"180 Grip Box Handle, Columbia Tools, FA312, Hydra-Reach Box Handle, Repair Parts",,{},,100,100,
FA274,"10-24 x 3/8"" Socket",,2.65,,"The 10-24 x 3/8"" Socket (FA274) is a precision-machined OEM replacement part designed to maintain the structural integrity of your Columbia Hot Mud Pump. Keep your finishing equipment in top condition with this durable, factory-spec fastener.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa274_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA274, Hot Mud Pump, Repair Parts",,{},,100,100,
FA275,"10-24 x 7/8"" Hex Bolt",,3.15,,"Keep your Columbia Flat Finishing Box in top working order with this genuine 10-24 x 7/8"" Hex Bolt. This precision-engineered fastener ensures a secure fit and long-lasting durability for professional drywall finishing.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa275_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA275, Flat Finishing Box, Repair Parts",,{},,100,100,
FA276,"10-24 x 7/8"" Pan Slot",,3.35,,"The 10-24 x 7/8"" Pan Slot is a genuine Columbia Tools replacement screw designed to keep your 180 Grip Box Handle in peak operating condition. This precision-engineered fastener ensures a secure, factory-standard fit for reliable performance on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa276_01.webp,,,,,,,,,,in,6.875,,"180 Grip Box Handle, Columbia Tools, FA276, Repair Parts",,{},,100,100,
FA316,"10-32 X 1/2"" Flat Socket Head",,2.0,,"Maintain your Hydra-Reach Box Handle with this genuine 10-32 x 1/2"" Flat Socket Head fastener. It provides a flush, secure fit to keep your professional drywall tools operating reliably.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa316_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA316, Hydra-Reach Box Handle, Repair Parts",,{},,100,100,
FA382,"10-32 x 1/4"" SS Set Screw",,1.0,,"The 10-32 x 1/4"" SS Set Screw is a genuine Columbia Tools replacement part engineered for a perfect fit in Matrix Handle assemblies. This stainless steel fastener provides the durability and precision needed to keep your professional drywall tools in peak condition.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa382_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA382, Matrix Handle, Repair Parts",,{},,100,100,
FA199,"2-56 x 3/16"" Binder Slot",,1.0,,"The 2-56 x 3/16"" Binder Slot is a precision-engineered OEM replacement part designed to keep your Columbia Automatic Taper Head running at peak performance. This high-quality fastener ensures a secure fit and reliable operation for professional drywall finishers.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa199_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA199, Repair Parts",,{},,100,100,
FA365,"3/16 x 1"" Sping Pin SS",,3.0,,"Keep your Columbia Matrix Handle in peak condition with this genuine 3/16 x 1"" stainless steel spring pin, designed for a precise fit and long-lasting durability. It is the essential replacement part for maintaining tool tension and structural integrity on the job site.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa365_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA365, Matrix Handle, Repair Parts",,{},,100,100,
FA206,4-40 Hex Nut,,2.0,,This genuine Columbia Tools 4-40 Hex Nut provides the exact fit and reliability needed to keep your Automatic Taper Head running smoothly. It is an essential OEM component for professional drywall tool maintenance and repair.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa206_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA206, Repair Parts",,{},,100,100,
FA207,4-40 Nyloc Nut,,2.5,,"Keep your Columbia automatic taper secure and reliable with this genuine 4-40 Nyloc Nut, featuring a vibration-resistant design for professional tool maintenance.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa207_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Automatic Taper Head, Columbia Tools, FA207, Repair Parts",,{},,100,100,
FA219,"4-40 x 1/2"" Fillister Slot",,1.0,,"Keep your Columbia finishing tools in top shape with this 4-40 x 1/2"" Fillister Slot screw, a genuine OEM part built for a perfect fit. This durable fastener ensures your automatic taper or corner flusher maintains peak performance on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa219_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Automatic Taper Head, Columbia Tools, Corner Flusher Box, FA219, Repair Parts",,{},,100,100,
FA213,"4-40 x 1/4"" Binder Slot",,1.0,,"4-40 x 1/4"" Binder Slot is a genuine Columbia Tools replacement part designed for a precise fit in automatic tapers and flusher boxes. Keep your equipment running at factory standards with this essential OEM hardware.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa213_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, Corner Flusher Box, FA213, Repair Parts",,{},,100,100,
FA214,"4-40 x 1/4"" Flat Slot",,1.0,,"Keep your Columbia Automatic Taper in top condition with this genuine 4-40 x 1/4"" Flat Slot replacement screw. It ensures a factory-perfect fit and reliable performance for your essential drywall finishing equipment.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa214_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA214, Repair Parts",,{},,100,100,
FA2,"4-40 x 1/8"" Binder Slot",,1.65,,"Keep your Columbia automatic taper in top form with this authentic 4-40 x 1/8"" Binder Slot replacement screw. It is the perfect OEM solution for maintaining a secure and reliable connection in both the taper head and body.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa2_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Automatic Taper Head, Columbia Tools, FA208, Repair Parts",,{},,100,100,
FA210,"4-40 x 3/16"" Binder Slot",,1.0,,"Keep your Columbia Automatic Taper in peak condition with this genuine 4-40 x 3/16"" Binder Slot replacement screw. It provides a perfect factory fit to ensure your finishing tools stay reliable and secure during every pass.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa210_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA210, Repair Parts",,{},,100,100,
FA212,"4-40 x 3/16"" Truss Slot",,1.0,,"The 4-40 x 3/16"" Truss Slot screw is a precision-made OEM replacement part designed to maintain the factory performance of your Columbia Automatic Taper Head. This durable fastener ensures a secure fit and long-lasting reliability for your essential drywall tools.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa212_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA212, Repair Parts",,{},,100,100,
FA220,"4-40 x 3/4"" Hex Bolt",,2.35,,"Keep your Columbia Automatic Taper secure and calibrated with the FA220 4-40 x 3/4"" Hex Bolt. This genuine OEM replacement part ensures a perfect fit for both taper head and body assemblies.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa220_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Automatic Taper Head, Columbia Tools, FA220, Repair Parts",,{},,100,100,
FA218,"4-40 x 3/8"" Flat Slot",,1.0,,"The 4-40 x 3/8"" Flat Slot screw is a genuine Columbia Tools replacement part engineered for the Hinged Nailspotter series. Ensure your finishing equipment maintains factory-standard performance with this precision-fit OEM component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa218_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA218, Hinged Nailspotter, Repair Parts",,{},,100,100,
FA216,4-40 X 3/8” Fillister Slot,,2.0,,"Keep your Columbia Flat Finishing Box in top condition with this genuine 4-40 x 3/8"" Fillister Slot replacement screw. It provides the perfect OEM fit for maintaining structural integrity during heavy-duty drywall work.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa216_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA216, Flat Finishing Box, Repair Parts",,{},,100,100,
FA215,"4-40 x 5/16"" Binder Slot",,1.95,,"Keep your Columbia Automatic Taper in peak condition with this precision-engineered 4-40 x 5/16"" Binder Slot. This authentic OEM part ensures a perfect fit and long-lasting reliability for your drywall finishing equipment.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa215_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA215, Repair Parts",,{},,100,100,
FA303,5-16 Flat Washer,,3.0,,The 5-16 Flat Washer (FA303) is a genuine Columbia Tools replacement part designed to maintain the factory-standard performance of your Hot Mud Pump.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa303_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA303, Hot Mud Pump, Repair Parts",,{},,100,100,
FA307,5-16 x 24 Jam Nut,,3.0,,"The 5-16 x 24 Jam Nut is a precision-engineered OEM replacement part designed to maintain the structural integrity of your Columbia Hot Mud Pump. Ensure your drywall finishing equipment stays operational with this authentic, easy-to-install fastening component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa307_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA307, Hot Mud Pump, Repair Parts",,{},,100,100,
FA305,"5/16 -18 x 3/4"" Hex Bolt",,4.15,,"The 5/16 -18 x 3/4"" Hex Bolt is a genuine Columbia Tools replacement part essential for maintaining the structural integrity of your Hot Mud Pump. This OEM fastener ensures a precise fit and long-lasting performance on the job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa305_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA305, Hot Mud Pump, Repair Parts",,{},,100,100,
FA306,"5/16-18 x 1 1/4"" Hex Bolt",,3.45,,"Keep your Columbia Hot Mud Pump in peak condition with this genuine 5/16-18 x 1 1/4"" Hex Bolt, designed for a perfect fit and long-lasting reliability. This essential OEM part ensures your equipment stays secure and performs exactly as intended during demanding finishing projects.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa306_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA306, Hot Mud Pump, Repair Parts",,{},,100,100,
CFB10,"5/16-18 x 3/4"" Thumb Screw",,6.0,,"The 5/16-18 x 3/4"" Thumb Screw is a genuine Columbia replacement part that ensures your Corner Flusher Box maintains perfect tension and secure alignment. This professional-grade hardware allows for quick, tool-free adjustments during demanding drywall finishing tasks.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cfb10_01.webp,,,,,,,,,,in,6.875,,"CFB10, Columbia Tools, Corner Flusher Box, Repair Parts",,{},,100,100,
FA317,"5/32"" x 7/8"" Roll Pin",,2.0,,"Maintain your Matrix Handle with this genuine Columbia 5/32"" x 7/8"" roll pin. It provides a precise OEM fit to ensure your drywall tools remain secure and reliable on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa317_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FA317, Matrix Handle, Repair Parts",,{},,100,100,
FA232,6-32 Hex Nut,,1.75,,"The 6-32 Hex Nut is a genuine Columbia Tools replacement fastener designed to keep your flat boxes and corner flushers securely assembled and operating at factory standards. This durable OEM part ensures a precision fit for reliable, long-term performance in the field.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa232_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Corner Flusher Box, FA232, Flat Finishing Box, Repair Parts",,{},,100,100,
FA234,6-32 Nyloc Jam Nut,,2.65,,The 6-32 Nyloc Jam Nut is a genuine Columbia Tools replacement part that secures internal components of the Automatic Taper Head. Its vibration-resistant design ensures your tool remains reliable and precise during high-volume taping.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa234_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA234, Repair Parts",,{},,100,100,
FA233,6-32 Nyloc Nut,,2.0,,"The 6-32 Nyloc Nut provides a dependable, vibration-resistant seal for your Columbia finishing equipment, ensuring your tools stay tightly assembled during heavy use. This essential OEM replacement part keeps your automatic tapers and flat boxes running smoothly without the risk of loose hardware.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa233_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA233, Flat Finishing Box, Repair Parts",,{},,100,100,
FA245,"6-32 x 1/2"" Fillister Slot",,2.15,,"Keep your Columbia finishing tools in peak condition with the FA245 6-32 x 1/2"" Fillister Slot replacement screw. This OEM-grade fastener ensures a secure, factory-standard fit for your automatic taper and angle heads.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa245_01.webp,,,,,,,,,,in,6.875,,"Angle Head, Automatic Taper Head, Columbia Tools, FA245, Repair Parts",,{},,100,100,
FA244,"6-32 x 1/2"" Pan Slot",,1.0,,"The 6-32 x 1/2"" Pan Slot (FA244) is a genuine Columbia Tools replacement part essential for maintaining the structural integrity of your Automatic Taper Head. This precision-threaded fastener ensures your equipment remains reliable and job-site ready.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fa244_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, FA244, Repair Parts",,{},,100,100,
FFB11-8,Adjuster Spring,"8""",8.0,,"Keep your 8-inch Columbia Flat Box in peak condition with this genuine OEM Adjuster Spring, designed for precise tension and reliable performance.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ffb11_8_01.webp,,,,,,,,,,in,6.875,,"Adjuster Spring, Columbia Tools, FFB11, Repair Parts",,"{""Size"": ""8\""""}",,100,100,
FFB11-10,Adjuster Spring,"10""",8.0,,"Restore the factory-standard tension and precision of your 10-inch Columbia Flat Finishing Box with this genuine, high-durability OEM replacement spring.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ffb11_8_01.webp,,,,,,,,,,in,6.875,,"Adjuster Spring, Columbia Tools, FFB11, Repair Parts",,"{""Size"": ""10\""""}",,100,100,
FFB11-12,Adjuster Spring,"12""",8.0,,Restore the factory-standard tension of your 12-inch Columbia Flat Finishing Box with this genuine OEM Adjuster Spring. It ensures consistent pressure and smooth mud application for professional-grade drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ffb11_8_01.webp,,,,,,,,,,in,6.875,,"Adjuster Spring, Columbia Tools, FFB11, Repair Parts",,"{""Size"": ""12\""""}",,100,100,
