"schematic_id","part_id","part_name","qty","source_sku"
"columbia-180-grip-flat-box-handle-sch","FA 302","1/4-28 X 1/4in Set Screw (FA302)","","FA302"
"columbia-180-grip-flat-box-handle-sch","BH 7","Box Handle Cam Follower - BH7 (BH07)","","BH7"
"columbia-180-grip-flat-box-handle-sch","FA 268","#10 Flat Washer (FA268)","","FA268"
"columbia-180-grip-flat-box-handle-sch","BH 26","Box Handle Cam for 180 Handle (BH26)","","BH26"
"columbia-180-grip-flat-box-handle-sch","FA 312","10-24 X 1/4"" Set Screw (FA312)","","FA312"
"columbia-180-grip-flat-box-handle-sch","BH2","Box Handle 180 Grip Plate (BH2)","","BH2"
"columbia-180-grip-flat-box-handle-sch","BH 6","Box Handle Hinge Pin (BH6)","","BH6"
"columbia-180-grip-flat-box-handle-sch","BH 1","Box Handle Mounting Plate (BH01)","","BH1"
"columbia-180-grip-flat-box-handle-sch","FA 265","8-32 x ¾"" Truss Slot (FA265)","","FA265"
"columbia-180-grip-flat-box-handle-sch","FA 257","8-32 x ¼"" Fillister Slot (FA257)","","FA257"
"columbia-180-grip-flat-box-handle-sch","FA 260","8-32 x 3/4 Socket Head Screw (FA260)","","FA260"
"columbia-180-grip-flat-box-handle-sch","BH 5","Box Handle Upper Mounting Bracket - BH5 (BH-5)","","BH5"
"columbia-180-grip-flat-box-handle-sch","FA 311","5/16-18 Hex Nut (FA311)","","FA311"
"columbia-180-grip-flat-box-handle-sch","BH 8-3'","3 ft Box Handle 8 in (BH8-3)","","BH83"
"columbia-180-grip-flat-box-handle-sch","BH 9-3'","3 ft Box Handle 9 in (BH9-3)","","BH93"
"columbia-180-grip-flat-box-handle-sch","FA 260","8-32 x 3/4 Socket Head Screw (FA260)","","FA260"
"columbia-180-grip-flat-box-handle-sch","FA 202","1/16"" x 1/2"" Split Pin (FA202)","","FA202"
"columbia-180-grip-flat-box-handle-sch","BH 4","Flat Box Handle Lower Brake Lever (BH4)","","BH4"
"columbia-180-grip-flat-box-handle-sch","BH 3","Lower Mounting Bracket (BH3)","","BH3"
"columbia-180-grip-flat-box-handle-sch","BH 11","Flat Box Handle Strap Connecting Pin - BH11 (BH-11)","","BH11"
"columbia-180-grip-flat-box-handle-sch","FA 276","10-24 X 7/8 Pan Head Screw (FA276)","","FA276"
"columbia-180-grip-flat-box-handle-sch","BH 24A","Box Handle Door Clip Assembly (BH24A)","","BH24A"
"columbia-billet-mud-applicator-two-way-internal-corner-4-wheels-icatw-sch","CF 4L","Ball Spring Long Flusher (CF4L)","","CF4L"
"columbia-billet-mud-applicator-two-way-internal-corner-4-wheels-icatw-sch","ICATW 2","Inside 90 Applicator with Wheels (ICATW)","","ICATW2"
"columbia-billet-mud-applicator-two-way-internal-corner-4-wheels-icatw-sch","CEXT 3","Wheel for ICATW (CEXT3)","","CEXT3"
"columbia-billet-mud-applicator-two-way-internal-corner-4-wheels-icatw-sch","CEXT 3","Wheel for ICATW (CEXT3)","","CEXT3"
"columbia-billet-mud-applicator-two-way-internal-corner-4-wheels-icatw-sch","ICATW 2","Inside 90 Applicator with Wheels (ICATW)","","ICATW2"
"columbia-billet-mud-applicator-two-way-internal-corner-4-wheels-icatw-sch","ICATW 1","Inside 90 Applicator with Wheels (ICATW)","","ICATW1"
"columbia-standard-flusher-sch","CF4L","Ball Spring Long Flusher (CF4L)","","CF4L"
"columbia-standard-flusher-sch","CF1B","Direct Plate - Flusher (CF1B)","","CF1B"
"columbia-standard-flusher-sch","FA256","8-32 x 3/16"" Pan Slot SS Screw (FA256)","","FA256"
"columbia-standard-flusher-sch","CF5-3.5""","Tension Spring 3.5"" - Flusher (CF5-3.5)","",""
"columbia-standard-flusher-sch","FA324","10-24 x 1/4 Set Screw (FA324)","","FA324"
"columbia-standard-flusher-sch","FA236","6-32 x 1/8"" Binder Slot (FA236)","","FA236"
"columbia-standard-flusher-sch","CF3A","Screw for Corner Flusher Wheel (CF3A)","","CF3A"
"columbia-standard-flusher-sch","CF3B","Wheel for Corner Flusher (CF-3B)","","CF3B"
"columbia-standard-flusher-sch","FA377","6-32 x 1/4 Flat Head Screw (FA377)","","FA377"
"columbia-standard-flusher-sch","FA237","6-32 x 3/16 Binder Slot Screw (FA237)","","FA237"
"columbia-standard-flusher-sch","CF3","Skid - Flusher (CF3)","","CF3"
"columbia-standard-flusher-sch","CF1A","Direct Plate - Flusher (CF1B)","","CF1A"
"columbia-standard-flusher-sch","FA271","6-32 x 5/16 Pan Head Screw (FA271)","","FA271"
"columbia-standard-flusher-sch","CF2","Corner Flusher Wheel Retainer (CF2)","","CF2"
"columbia-billet-mud-applicator-external-90-cext90-sch","CF 4L","Ball Spring Long Flusher (CF4L)","","CF4L"
"columbia-billet-mud-applicator-external-90-cext90-sch","CEXT 3","Wheel for ICATW (CEXT3)","","CEXT3"
"columbia-billet-mud-applicator-external-90-cext90-sch","CEXT 3","Wheel for ICATW (CEXT3)","","CEXT3"
"columbia-billet-mud-applicator-external-90-cext90-sch","CEXT 2","External Corner Applicator Wheel Small (CEXT2)","","CEXT2"
"columbia-billet-mud-applicator-external-90-cext90-sch","CEXT 2","External Corner Applicator Wheel Small (CEXT2)","","CEXT2"
"columbia-billet-mud-applicator-external-90-cext90-sch","CEXT 3","Wheel for ICATW (CEXT3)","","CEXT3"
"columbia-billet-mud-applicator-external-90-cext90-sch","CEXT 3","Wheel for ICATW (CEXT3)","","CEXT3"
"columbia-billet-mud-applicator-external-90-cext90-sch","CEXT 1","External Corner Applicator Wheel Large (CEXT1)","","CEXT1"
"columbia-angle-head-sch","FA 235","6-32 x 1/8 Set Screw (FA235)","","FA235"
"columbia-angle-head-sch","AH 6","Funnel Retainer Spring (AH6)","","AH6"
"columbia-angle-head-sch","AH 7-2.5""","Frame Tension Spring 2-1/2 in (AH7-2.5)","","AH725"
"columbia-angle-head-sch","AH 7-3""","Angle Head Frame Tension Spring (AH7-3)","","AH73"
"columbia-angle-head-sch","FA 235","6-32 x 1/8 Set Screw (FA235)","","FA235"
"columbia-angle-head-sch","FA 235","6-32 x 1/8 Set Screw (FA235)","","FA235"
"columbia-angle-head-sch","AH 3-3""","3"" Angle Head Carbide Blade (AH33)","","AH33"
"columbia-angle-head-sch","FA 239","6-32 x ¼"" Binder Slot (FA239)","","FA239"
"columbia-angle-head-sch","AH 18","Socket Wear Cup (AH18)","","AH18"
"columbia-angle-head-sch","AH 3-3""","3"" Angle Head Carbide Blade (AH33)","","AH33"
"columbia-angle-head-sch","AH 16","Retaining Spring Backer (AH16)","","AH16"
"columbia-angle-head-sch","FA 245","6-32 X 1/2"" Fill. Head Screw (FA245)","","FA245"
"columbia-angle-head-sch","FA 236","6-32 x 1/8"" Binder Slot (FA236)","","FA236"
"columbia-angle-head-sch","AH 5","Frame Retainer Clip (AH5)","","AH5"
"columbia-angle-head-sch","AH 4","Angle Head Side Blade (AH4)","","AH4"
"columbia-angle-head-sch","AH 2-3"" L","Left Frame Sub-Assembly 3 in (AHA2-3L)","",""
"columbia-angle-head-sch","AH 8","Retainer Clip (Short)","","AH8"
"columbia-angle-head-sch","AH 9","Retainer Clip (Long)","","AH9"
"columbia-angle-head-sch","FA 258","8-32 x ¼"" Half Dog Set (FA258)","","FA258"
"columbia-angle-head-sch","AH 1","Spring Housing Angle Head (AH1A)","","AH1"
"columbia-angle-head-sch","AH 2-3"" R","Right Frame Sub-Assembly 3 in (AHA2-3R)","",""
"columbia-angle-head-sch","AH 4","Angle Head Side Blade (AH4)","","AH4"
"columbia-angle-head-sch","FA 221","#6 Belleville Washer (FA221)","","FA221"
"columbia-angle-head-sch","AH 11","Return Spring Post Angle Head (AH11)","","AH11"
"columbia-angle-head-sch","FA 221","#6 Belleville Washer (FA221)","","FA221"
"columbia-angle-head-sch","AH 12","Head Casting 2 in (AH1-2)","","AH12"
"columbia-angle-head-sch","FA 210","4/40 x 3/16""  Binder Slot (FA210)","","FA210"
"columbia-angle-head-sch","AH 1-3.5""","Head Casting 3-1/2 in (AH1-3.5)","","AH135"
"columbia-angle-head-sch","AH 23","Angle Head Frame Retaining Pin (AH23)","","AH23"
"columbia-angle-head-sch","FA 228","#6 Flat Washer (FA228)","","FA228"
"columbia-angle-head-sch","AH 21","Angle Head Hinge Spacer (AH21)","","AH21"
"columbia-angle-head-sch","AH 20","Angle Head Pivot Pin (AH20)","","AH20"
"columbia-angle-head-sch","AH 22","Angle Head Frame Clamp (AH22)","","AH22"
"columbia-angle-head-sch","AH 1","Spring Housing Angle Head (AH1A)","","AH1"
"columbia-automatic-flat-finishing-box-sch","FA327","8-32 x 1/4 Pan Head Screw (FA327)","","FA327"
"columbia-automatic-flat-finishing-box-sch","AB46","Automatic Box Throttle Pin (AB46)","","AB46"
"columbia-automatic-flat-finishing-box-sch","AB44","Automatic Box Clutch Spring (AB44)","","AB44"
"columbia-automatic-flat-finishing-box-sch","AB43","Automatic Box Throttle Housing (AB43)","","AB43"
"columbia-automatic-flat-finishing-box-sch","AB47","Automatic Box Thumb Valve (AB47)","","AB47"
"columbia-automatic-flat-finishing-box-sch","FA272","6-32 x 3/8 Set Screw (FA272)","","FA272"
"columbia-automatic-flat-finishing-box-sch","FFB4A","Stainless Steel Washer (FFB4A)","","FFB4A"
"columbia-automatic-flat-finishing-box-sch","FFB4B","Stainless Steel Backing Washer (FFB4B)","","FFB4B"
"columbia-automatic-flat-finishing-box-sch","HFBB14-10","Hinged Door Gasket 10 in Fat Boy (HFBB14-10)","","HFBB1410"
"columbia-automatic-flat-finishing-box-sch","FA271","6-32 x 5/16 Pan Head Screw (FA271)","","FA271"
"columbia-automatic-flat-finishing-box-sch","FA241","6-32 x 3/8"" Binder Slot (FA241)","","FA241"
"columbia-automatic-flat-finishing-box-sch","FFB4C","Flat Box Corner Blade Assembly 4 in (FFB4C)","","FFB4C"
"columbia-automatic-flat-finishing-box-sch","FFB38","Flat Box Corner Plate (FFB38)","","FFB38"
"columbia-automatic-flat-finishing-box-sch","AB3A LEFT","Automatic Box End Plate Left (AB3A LEFT)","","AB3ALEFT"
"columbia-automatic-flat-finishing-box-sch","FA238","6-32 x 3/16"" Fillister Slot (FA238)","","FA238"
"columbia-automatic-flat-finishing-box-sch","FFB7A","Flat Box Shoe (Left)","","FFB7A"
"columbia-automatic-flat-finishing-box-sch","FFB8","Flat Box Main Body 8 in (FFB8)","","FFB8"
"columbia-automatic-flat-finishing-box-sch","FA231","#6 X 3/8"" Hex Bolt (FA231)","","FA231"
"columbia-automatic-flat-finishing-box-sch","AB42","Automatic Box Air Valve Body (AB42)","","AB42"
"columbia-automatic-flat-finishing-box-sch","FA318","3/8-16 x 1-1/4 Hex Bolt (FA318)","","FA318"
"columbia-automatic-flat-finishing-box-sch","AB52","Automatic Box Thumb Valve Seat (AB52)","","AB52"
"columbia-automatic-flat-finishing-box-sch","FA207","4-40 Nyloc Nut (FA207)","","FA207"
"columbia-automatic-flat-finishing-box-sch","FA243","6-32 x 3/8"" Flat Slot (FA243)","","FA243"
"columbia-automatic-flat-finishing-box-sch","AB45","Automatic Box Throttle Set Screw (AB45)","","AB45"
"columbia-automatic-flat-finishing-box-sch","AB49","Automatic Box Handle Mount (AB49)","","AB49"
"columbia-automatic-flat-finishing-box-sch","FA260","8-32 x 3/4 Socket Head Screw (FA260)","","FA260"
"columbia-automatic-flat-finishing-box-sch","FA270","#10 X 3/4"" Fender Washer (FA270)","","FA270"
"columbia-automatic-flat-finishing-box-sch","FFB5A","Axle Bushing (FFB5A)","","FFB5A"
"columbia-automatic-flat-finishing-box-sch","AB40","Automatic Box Air Valve Seat (AB40)","","AB40"
"columbia-automatic-flat-finishing-box-sch","AB41","Automatic Box Air Valve Stem (AB41)","","AB41"
"columbia-automatic-flat-finishing-box-sch","AB50","Automatic Box Pressure Spring (AB50)","","AB50"
"columbia-automatic-flat-finishing-box-sch","FA268","#10 Flat Washer (FA268)","","FA268"
"columbia-automatic-flat-finishing-box-sch","AB48","Automatic Box Air Valve O-Ring (AB48)","","AB48"
"columbia-automatic-flat-finishing-box-sch","FA241","6-32 x 3/8"" Binder Slot (FA241)","","FA241"
"columbia-automatic-flat-finishing-box-sch","AB51","Automatic Box Release Clip (AB51)","","AB51"
"columbia-automatic-flat-finishing-box-sch","FFB41","Flat Box Axle Assembly (FFB41)","","FFB41"
"columbia-automatic-flat-finishing-box-sch","FFB40-10","Flat Box Door Gasket 10 in (FFB40-10)","","FFB4010"
"columbia-automatic-flat-finishing-box-sch","FA393","6-32 x 1-1/2 Pan Head Screw (FA393)","","FA393"
"columbia-automatic-flat-finishing-box-sch","FA268","#10 Flat Washer (FA268)","","FA268"
"columbia-automatic-flat-finishing-box-sch","FA244","6-32 x ½"" Pan Slot (FA244)","","FA244"
"columbia-automatic-flat-finishing-box-sch","FFB12","Adjuster Dial Assembly 12 in (FFB12)","","FFB12"
"columbia-automatic-flat-finishing-box-sch","FFB35","Flat Box Spring Assembly (FFB35)","","FFB35"
"columbia-automatic-flat-finishing-box-sch","FA241","6-32 x 3/8"" Binder Slot (FA241)","","FA241"
"columbia-automatic-flat-finishing-box-sch","FFB37","Flat Box Retaining Pin (FFB37)","","FFB37"
"columbia-automatic-flat-finishing-box-sch","FFB43","Bead Wheel Bushing (FFB43)","","FFB43"
"columbia-automatic-flat-finishing-box-sch","FFB44","Flat Box Door Pivot Pin (FFB44)","","FFB44"
"columbia-automatic-flat-finishing-box-sch","AB54","Automatic Box Air Valve Assembly (AB54)","","AB54"
"columbia-automatic-flat-finishing-box-sch","FFB11","Adjuster Spring (7,8,10)","","FFB11"
"columbia-automatic-flat-finishing-box-sch","FFB18","Rear Plate 8"" (FFB1-8)","","FFB18"
"columbia-automatic-flat-finishing-box-sch","FA258","8-32 x ¼"" Half Dog Set (FA258)","","FA258"
"columbia-automatic-flat-finishing-box-sch","FFB25-10","Flat Box Rubber Gasket Retainer 10in (FFB-25-10)","","FFB2510"
"columbia-automatic-flat-finishing-box-sch","FA328","3/8 Flat Washer (FA328)","","FA328"
"columbia-automatic-flat-finishing-box-sch","FA247","6-32 X 5/8in Hex Bolt (FA247)","","FA247"
"columbia-automatic-flat-finishing-box-sch","AB3A RIGHT","Automatic Box End Plate Right (AB3A RIGHT)","","AB3ARIGHT"
"columbia-automatic-flat-finishing-box-sch","FA328","3/8 Flat Washer (FA328)","","FA328"
"columbia-automatic-flat-finishing-box-sch","FA247","6-32 X 5/8in Hex Bolt (FA247)","","FA247"
"columbia-automatic-flat-finishing-box-sch","FFB2-10","Roll Face 10"" (FFB2-10)","","FFB210"
"columbia-automatic-flat-finishing-box-sch","FFB2A","Bushing (FFB2A)","","FFB2A"
"columbia-automatic-flat-finishing-box-sch","AB1","Automatic Box Handle Body (AB1)","","AB1"
"columbia-automatic-flat-finishing-box-sch","FA230","#6 Star Washer (FA230)","","FA230"
"columbia-automatic-flat-finishing-box-sch","FFB24-10","Flat Box Wheel Axle 24 in 10 in (FFB24-10)","","FFB2410"
"columbia-automatic-flat-finishing-box-sch","FA232","6-32 Hex Nut (FA232)","","FA232"
"columbia-automatic-flat-finishing-box-sch","FFB10-10","Flat Box Side Cover 10 in (FFB10-10)","","FFB1010"
"columbia-automatic-flat-finishing-box-sch","FFB19","Brass Adjuster Pin (FFB19)","","FFB19"
"columbia-automatic-flat-finishing-box-sch","FFB9-10","Flat Box Blade 10"" (FFB9-10)","","FFB910"
"columbia-automatic-flat-finishing-box-sch","FA238","6-32 x 3/16"" Fillister Slot (FA238)","","FA238"
"columbia-automatic-flat-finishing-box-sch","FFB7","Flat Box Shoe (Right)","","FFB7"
"columbia-automatic-flat-finishing-box-sch","FFB8","Flat Box Main Body 8 in (FFB8)","","FFB8"
"columbia-automatic-flat-finishing-box-sch","FA221","#6 Belleville Washer (FA221)","","FA221"
"columbia-box-filler-sch","MP 9A","Connecting Chain (MP9A)","","MP9A"
"columbia-box-filler-sch","MP 9C","Connecting Link (MP9C)","","MP9C"
"columbia-box-filler-sch","MP 34","Adaptor (MP34)","","MP34"
"columbia-box-filler-sch","MP 23A","Mud Pump Mud Pump Seal (MP-23)","","MP23A"
"columbia-box-filler-sch","MP 9","Standard Fitting (MP9)","","MP9"
"columbia-box-filler-sch","MP 33A","Mud Pump Spring Assembly (MP33A)","","MP33A"
"columbia-cam-lock-tube-sch","FA 323","1/4-20 X 1"" Hex Bolt (FA323)","","FA323"
"columbia-cam-lock-tube-sch","FA 286","¼"" x ½"" Flat Washer (FA286)","","FA286"
"columbia-cam-lock-tube-sch","CT 110","Piston Cup Relief Washer (CT110)","","CT110"
"columbia-cam-lock-tube-sch","CMT 8","Mastic Tube Washer (CMT8)","","CMT8"
"columbia-cam-lock-tube-sch","CT 111","Taper Piston Cup - CT111 (CT-111)","","CT111"
"columbia-cam-lock-tube-sch","FA 286","¼"" x ½"" Flat Washer (FA286)","","FA286"
"columbia-cam-lock-tube-sch","CMT 8","Mastic Tube Washer (CMT8)","","CMT8"
"columbia-cam-lock-tube-sch","FA 284","3/16 x 3/8 SS Pop Rivet (FA284)","","FA284"
"columbia-cam-lock-tube-sch","FA 256","8-32 x 3/16"" Pan Slot SS Screw (FA256)","","FA256"
"columbia-cam-lock-tube-sch","CMT 1A-22","Draw Tube 22 in (CMT1A-22)","","CMT1A22"
"columbia-cam-lock-tube-sch","EXT 35","Extension Tube 35 in (EXT35)","","EXT35"
"columbia-cam-lock-tube-sch","CFB 5A","Corner Box Cone Ball End (Large)","","CFB5A"
"columbia-cam-lock-tube-sch","CLT 16","Cam Lock Tube End Cap (CLT16)","","CLT16"
"columbia-cam-lock-tube-sch","CFB 5C","Corner Box Cone Ball End (Standard)","","CFB5C"
"columbia-cam-lock-tube-sch","CLT 13","Cam Lock Tube Cam Body (CLT13)","","CLT13"
"columbia-cam-lock-tube-sch","CLT 15","Cam Lock Tube Return Spring (CLT15)","","CLT15"
"columbia-cam-lock-tube-sch","CMT 4","Plunger Housing (CMT4)","","CMT4"
"columbia-cam-lock-tube-sch","CLT 14","Cam Lock Tube Locking Pin (CLT14)","","CLT14"
"columbia-cam-lock-tube-sch","CLT 12","Cam Lock Tube Locking Sleeve (CLT12)","","CLT12"
"columbia-cam-lock-tube-sch","FA 239","6-32 x ¼"" Binder Slot (FA239)","","FA239"
"columbia-cam-lock-tube-sch","CT 115","Guard Ring (CT115)","","CT115"
"columbia-cam-lock-tube-sch","CMT 1-24","Barrel Main Body 24 in (CMT1-24)","","CMT124"
"columbia-cam-lock-tube-sch","CMT 5","Plastic Handle Collar (CMT5)","","CMT5"
"columbia-cam-lock-tube-sch","FA 347","1/4-20 Nyloc Nut (FA347)","","FA347"
"columbia-cam-lock-tube-sch","FA 235","6-32 x 1/8 Set Screw (FA235)","","FA235"
"columbia-cam-lock-tube-sch","FA 348","1/4 Flat Washer (FA348)","","FA348"
"columbia-cam-lock-tube-sch","CMT 6","Cone insert(Top)","","CMT6"
"columbia-combo-flusher-sch","CF TS-3.5""","Tension Spring 3.5"" - Flusher (CF5-3.5)","",""
"columbia-combo-flusher-sch","CF 3","Skid - Flusher (CF3)","","CF3"
"columbia-combo-flusher-sch","FA 236","6-32 x 1/8"" Binder Slot (FA236)","","FA236"
"columbia-combo-flusher-sch","FA 236","6-32 x 1/8"" Binder Slot (FA236)","","FA236"
"columbia-combo-flusher-sch","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","","FA237"
"columbia-combo-flusher-sch","FA 273","10-24 X 1"" Hex Bolt (FA273)","","FA273"
"columbia-combo-flusher-sch","CF 4L","Ball Spring Long Flusher (CF4L)","","CF4L"
"columbia-combo-flusher-sch","FA 324","10-24 x 1/4 Set Screw (FA324)","","FA324"
"columbia-combo-flusher-sch","CF 5-3.5""","Tension Spring 3.5"" - Flusher (CF5-3.5)","",""
"columbia-combo-flusher-sch","CF 3","Skid - Flusher (CF3)","","CF3"
"columbia-combo-flusher-sch","FA 274","10-24 X 3/8"" Socket Hd Screw (FA274)","","FA274"
"columbia-combo-flusher-sch","FA 271","6-32 x 5/16 Pan Head Screw (FA271)","","FA271"
"columbia-combo-flusher-sch","CF 1C","Corner Flusher Direct Plate C (CF1C)","","CF1C"
"columbia-combo-flusher-sch","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","","FA237"
"columbia-combo-flusher-sch","CF 2","Corner Flusher Wheel Retainer (CF2)","","CF2"
"columbia-combo-flusher-sch","FA 271","6-32 x 5/16 Pan Head Screw (FA271)","","FA271"
"columbia-combo-flusher-sch","CF 6","Combo Flusher Wheel Holder - Flusher (CF6)","","CF6"
"columbia-combo-flusher-sch","FA 326","Rivet - Flusher (FA326)","","FA326"
"columbia-combo-flusher-sch","CF 8","Corner Flusher Wheel Cap (CF8)","","CF8"
"columbia-combo-flusher-sch","CF 7","Corner Flusher Housing Block (CF7)","","CF7"
"columbia-combo-flusher-sch","CF 3A","Screw for Corner Flusher Wheel (CF3A)","","CF3A"
"columbia-combo-flusher-sch","CF 3B","Wheel for Corner Flusher (CF-3B)","","CF3B"
"columbia-closet-monster-handle-sch","FA 272","6-32 x 3/8 Set Screw (FA272)","","FA272"
"columbia-closet-monster-handle-sch","FA 311","5/16-18 Hex Nut (FA311)","","FA311"
"columbia-closet-monster-handle-sch","FA 249","8-32 x 3/16"" Socket Head Set Screw (FA249)","","FA249"
"columbia-closet-monster-handle-sch","FA 268","#10 Flat Washer (FA268)","","FA268"
"columbia-closet-monster-handle-sch","BH 6","Box Handle Hinge Pin (BH6)","","BH6"
"columbia-closet-monster-handle-sch","CMH 8","Closet Monster 18"" Flat Box Handle (CMH)","","CMH8"
"columbia-closet-monster-handle-sch","AH 15","Handle Ball (AH15)","","AH15"
"columbia-closet-monster-handle-sch","AH Ball","Angle Head Ball Adapter (AHA)","","AHBALL"
"columbia-closet-monster-handle-sch","BH 5","Box Handle Upper Mounting Bracket - BH5 (BH-5)","","BH5"
"columbia-closet-monster-handle-sch","CMH 2","Closet Monster 18"" Flat Box Handle (CMH)","","CMH2"
"columbia-closet-monster-handle-sch","FA 325","3/8-16 x 1-1/2 Socket Head Screw (FA325)","","FA325"
"columbia-closet-monster-handle-sch","FA 312","10-24 X 1/4"" Set Screw (FA312)","","FA312"
"columbia-closet-monster-handle-sch","BH 1","Box Handle Mounting Plate (BH01)","","BH1"
"columbia-one-handle-sch","FG4 45","Flat Box 45 Degree Corner Guide 4 in (FG4-45)","","FG445"
"columbia-one-handle-sch","FA 284","3/16 x 3/8 SS Pop Rivet (FA284)","","FA284"
"columbia-one-handle-sch","H 1","Hot Mud Pump Cylinder (HP1)","","H1"
"columbia-one-handle-sch","EXT 35","Extension Tube 35 in (EXT35)","","EXT35"
"columbia-compound-tube-sch","FA323","1/4-20 X 1"" Hex Bolt (FA323)","","FA323"
"columbia-compound-tube-sch","CMT8","Mastic Tube Washer (CMT8)","","CMT8"
"columbia-compound-tube-sch","FA286","¼"" x ½"" Flat Washer (FA286)","","FA286"
"columbia-compound-tube-sch","CT111","Taper Piston Cup (CT-111)","","CT111"
"columbia-compound-tube-sch","CT110","Piston Cup Relief Washer (CT110)","","CT110"
"columbia-compound-tube-sch","CT111","Taper Piston Cup (CT-111)","","CT111"
"columbia-compound-tube-sch","CMT8","Mastic Tube Washer (CMT8)","","CMT8"
"columbia-compound-tube-sch","FA286","¼"" x ½"" Flat Washer (FA286)","","FA286"
"columbia-compound-tube-sch","FA284","3/16 x 3/8 SS Pop Rivet (FA284)","","FA284"
"columbia-compound-tube-sch","CMT4","Plunger Housing (CMT4)","","CMT4"
"columbia-compound-tube-sch","FA256","8-32 x 3/16"" Pan Slot SS Screw (FA256)","","FA256"
"columbia-compound-tube-sch","CMT1A-24""","Draw Tube - 24"" (CMT1A-24)","","CMT1A24"
"columbia-compound-tube-sch","EXT35","Extension Tube 35 in (EXT35)","","EXT35"
"columbia-compound-tube-sch","CFB5B","Cone Ball End (Small - Fits Angle Heads)","","CFB5B"
"columbia-compound-tube-sch","CFB5A","Corner Box Cone Ball End (Large)","","CFB5A"
"columbia-compound-tube-sch","CFB5C","Corner Box Cone Ball End (Standard)","","CFB5C"
"columbia-compound-tube-sch","CMT2","Cone insert(Bottom)","","CMT2"
"columbia-compound-tube-sch","CT115A","Taper Gasket New Style End Ring (CT115A)","","CT115A"
"columbia-compound-tube-sch","FA219","4-40 x ½"" Fillister Slot (FA219)","","FA219"
"columbia-compound-tube-sch","FA239","6-32 x ¼"" Binder Slot (FA239)","","FA239"
"columbia-compound-tube-sch","CMT1-24""","Barrel Main Body 24 in (CMT1-24)","","CMT124"
"columbia-compound-tube-sch","CMT5","Plastic Handle Collar (CMT5)","","CMT5"
"columbia-compound-tube-sch","FA239","6-32 x ¼"" Binder Slot (FA239)","","FA239"
"columbia-compound-tube-sch","FA235","6-32 x 1/8 Set Screw (FA235)","","FA235"
"columbia-compound-tube-sch","CMT6","Cone insert(Top)","","CMT6"
"columbia-throttle-box-sch","CFB5B","Cone Ball End (Small - Fits Angle Heads)","","CFB5B"
"columbia-throttle-box-sch","CFB5A","Corner Box Cone Ball End (Large)","","CFB5A"
"columbia-throttle-box-sch","CFB5C","Corner Box Cone Ball End (Standard)","","CFB5C"
"columbia-throttle-box-sch","FA219","4-40 x ½"" Fillister Slot (FA219)","","FA219"
"columbia-throttle-box-sch","CFB1 8""","Rear Plate 8 in (CFB1-8)","","CFB18"
"columbia-throttle-box-sch","FA247","6-32 X 5/8in Hex Bolt (FA247)","","FA247"
"columbia-throttle-box-sch","CFB2 8""","8"" Roll Face (CFB28)","","CFB28"
"columbia-throttle-box-sch","FA234","6-32 Nyloc Jam Nut (FA234)","","FA234"
"columbia-throttle-box-sch","FA228","#6 Flat Washer (FA228)","","FA228"
"columbia-throttle-box-sch","FFB32","Thumb Release Clip (FFB32)","","FFB32"
"columbia-throttle-box-sch","FA280","#10 Belleville Washer (FA280)","","FA280"
"columbia-throttle-box-sch","FFB32A","Flat Box Thumb Release Clip Screw (FFB32A)","","FFB32A"
"columbia-throttle-box-sch","FA247","6-32 X 5/8in Hex Bolt (FA247)","","FA247"
"columbia-throttle-box-sch","CFB3 8""","Side Plate 8 in (CFB3-8)","","CFB38"
"columbia-throttle-box-sch","FA241","6-32 x 3/8"" Binder Slot (FA241)","","FA241"
"columbia-throttle-box-sch","AB45","Automatic Box Throttle Set Screw (AB45)","","AB45"
"columbia-throttle-box-sch","AB49","Automatic Box Handle Mount (AB49)","","AB49"
"columbia-throttle-box-sch","CFB7 8""","8"" Door Gasket for Angle Box (CFB78)","","CFB78"
"columbia-throttle-box-sch","CFB4 8""","8"" Pressure Door (CFB48)","","CFB48"
"columbia-throttle-box-sch","CFB8A","ONE Angle Box Door Adaptor #14499 (CFB8A)","","CFB8A"
"columbia-throttle-box-sch","FA296","1/4-20 X 1/2"" Hex Bolt (FA296)","","FA296"
"columbia-throttle-box-sch","FA262","8-32 X 1/2"" Socket Hd. Screw (FA262)","","FA262"
"columbia-throttle-box-sch","FA247","6-32 X 5/8in Hex Bolt (FA247)","","FA247"
"columbia-throttle-box-sch","CFB19","Angle Box Nylatron Bushing (CFB-19)","","CFB19"
"columbia-throttle-box-sch","CFB16","Angle Box Bearing Sleeve (CFB16)","","CFB16"
"columbia-throttle-box-sch","FA242","6-32 x 3/8 Pan Head Screw (FA242)","","FA242"
"columbia-throttle-box-sch","FA253","#8 Flat Washer (FA253)","","FA253"
"columbia-throttle-box-sch","FA231","#6 X 3/8"" Hex Bolt (FA231)","","FA231"
"columbia-throttle-box-sch","CFB1A","Angle Box Hinge Seal (CFB-1A)","","CFB1A"
"columbia-throttle-box-sch","FA258","8-32 x ¼"" Half Dog Set (FA258)","","FA258"
"columbia-throttle-box-sch","CT98","Taper Mud Supply Seal Plate (CT-98)","","CT98"
